k_ident[35]    0.028 1.001  2800
k_ident[36]    0.002 1.001  3000
k_ident[37]    0.002 1.001  3000
k_ident[38]    0.000 1.001  2300
k_ident[39]    0.000 1.002  1400
k_ident[40]    0.002 1.003   780
k_ident[41]    0.001 1.001  3000
k_mean         0.000 1.002  2000
q_ident[1]     0.695 1.001  3000
q_ident[2]     0.684 1.001  3000
q_ident[3]     0.520 1.003  1800
q_ident[4]     0.533 1.002  3000
q_ident[5]     1.155 1.001  2000
q_ident[6]     0.643 1.001  3000
q_ident[7]     0.483 1.002  3000
q_ident[8]     0.715 1.001  3000
q_ident[9]     0.695 1.001  3000
q_ident[10]    0.672 1.001  2200
q_ident[11]    0.440 1.001  3000
q_ident[12]    0.739 1.003   920
q_ident[13]    0.522 1.001  3000
q_ident[14]    0.425 1.001  3000
q_ident[15]    0.526 1.001  3000
q_ident[16]    0.610 1.001  3000
q_ident[17]    0.753 1.001  3000
q_ident[18]    0.690 1.001  3000
q_ident[19]    0.641 1.002  1700
q_ident[20]    0.492 1.001  2800
q_ident[21]    0.468 1.001  3000
q_ident[22]    0.462 1.003   940
q_ident[23]    0.743 1.001  3000
q_ident[24]    0.683 1.001  3000
q_ident[25]    0.751 1.001  2800
q_ident[26]    0.706 1.002  1500
q_ident[27]    0.577 1.001  2200
q_ident[28]    0.600 1.001  3000
q_ident[29]    0.519 1.001  3000
q_ident[30]    0.534 1.002  1800
q_ident[31]    0.605 1.001  3000
q_ident[32]    0.454 1.001  3000
q_ident[33]    0.535 1.002  1800
q_ident[34]    0.749 1.001  3000
q_ident[35]    1.386 1.001  3000
q_ident[36]    0.763 1.001  3000
q_ident[37]    0.736 1.001  3000
q_ident[38]    0.553 1.001  3000
q_ident[39]    0.441 1.002  1200
q_ident[40]    0.743 1.003   910
q_ident[41]    0.701 1.001  3000
q_mean         0.540 1.001  3000
sigma          6.776 1.001  3000
sigma_L0      14.178 1.001  3000
sigma_k        0.999 1.001  3000
deviance    1656.073 1.001  3000

For each parameter, n.eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor (at convergence, Rhat=1).

DIC info (using the rule, pD = var(deviance)/2)
pD = 136.8 and DIC = 1758.8
DIC is an estimate of expected predictive error (lower deviance is better).
